gid,lon,lat,인구_전체,인구_여자,인구_남자,유소년_전체,유소년_여자,유소년_남자,고령_전체,고령_여자,고령_남자,건축물수,공동주택수,단독주택수,사용승인일,cctv,보안등
ㅼ궗623290,127.0748422,37.35973586,,,,,,,,,,,,,,0,0
ㅼ궗720374,127.1840587,37.43579381,,,,,,,,,,,,,,0,3
ㅼ궗607294,127.0567537,37.36327498,,,,,,,,,,,,,,0,0
ㅼ궗698305,127.1594723,37.37353052,,,,,,,,,,,,,,0,0
ㅼ궗701319,127.1628041,37.38615939,,,,,,,,,,,,,,0,0
ㅼ궗675274,127.1336314,37.34551041,,,,,,,,,,,,,,0,0
ㅼ궗586311,127.0329443,37.3785068,,,,,,,,,,,,,,0,0
ㅼ궗615350,127.0654965,37.41378453,,,,,,,,,,,,,,0,0
ㅼ궗698361,127.1592439,37.42400702,,,,,,,,,,,,,,0,0
ㅼ궗685310,127.1447685,37.37799417,,,,,,,,,,2,,,2004,0,0
ㅼ궗688403,127.1477646,37.46183095,,,,,,,,,,,,,,0,0
ㅼ궗697317,127.1582938,37.38434369,,,,,,,,,,,,,,0,0
ㅼ궗616294,127.066917,37.36331263,,,,,,,,,,,,,,0,0
ㅼ궗612295,127.0623947,37.36419737,,,,,,,,,,,,,,0,0
ㅼ궗667342,127.1242938,37.406775,,,,,,,,,,,,,,0,0
ㅼ궗598326,127.0464167,37.39207989,,,,,,,,,,,,,,0,0
ㅼ궗698316,127.1594275,37.38344558,,,,,,,,,,,,,,0,0
ㅼ궗694326,127.1548679,37.39244615,,,,,,,,,,,,,,0,0
ㅼ궗626291,127.0782248,37.36064935,,,,,,,,,,,,,,0,0
ㅼ궗675339,127.1333463,37.40409929,,,,,,,,,,,,,,0,0
ㅼ궗684368,127.1433914,37.43026988,,,,,,,,,,,,,,0,0
ㅼ궗617304,127.0679946,37.37233037,,,,,,,,,,,,,,0,3
ㅼ궗698400,127.1590844,37.45916005,,,,,,,,,,,,,,0,0
ㅼ궗608339,127.0576447,37.4038403,,,,,,,,,,,,,,0,0
ㅼ궗653383,127.1082824,37.44367931,,,,,,,,,,,,,,0,0
ㅼ궗707331,127.1695343,37.39699494,,,,,,,,,,,,,,0,0
ㅼ궗628380,127.0800358,37.44087821,,,,,,,,,,,,,,0,0
ㅼ궗668326,127.1254955,37.39235678,,,,,,,,,,1,,,1992,1,0
ㅼ궗620333,127.071234,37.39848211,,,,,,,,,,,,,,0,0
ㅼ궗628285,127.0805133,37.3552492,,,,,,,,,,,,,,0,0
ㅼ궗655315,127.1108606,37.38239436,,,,,,,,,,,,,,0,0
ㅼ궗677315,127.1357108,37.38247352,,,,,,,,,,,,,,0,0
ㅼ궗717389,127.1806102,37.44930511,,,,,,,,,,,,,,0,0
ㅼ궗618349,127.0688918,37.41289558,,,,,,,,,,,,,,0,0
ㅼ궗599304,127.0476655,37.37225437,,,,,,,,,,,,,,0,0
ㅼ궗636365,127.0891531,37.42738969,,,,,,,,,,,,,,0,0
ㅼ궗610347,127.0598623,37.41105957,,,,,,,,,,,,,,0,0
ㅼ궗632368,127.0846173,37.43007796,,,,,,,,,,,,,,0,0
ㅼ궗665376,127.1218799,37.437414,,,,,,,,,,,,,,0,0
ㅼ궗662276,127.1189453,37.34726679,,,,,,,,,,1,,,1997,0,0
ㅼ궗701355,127.1626587,37.41860857,,,,,,,,,,,,,,0,0
ㅼ궗693385,127.1534932,37.44562324,,,,,,,,,,,,,,0,0
ㅼ궗627300,127.0793087,37.36876564,,,,,,,,,,,,,,0,0
ㅼ궗710386,127.172708,37.44657938,,,,,,,,,,,,,,0,0
ㅼ궗624315,127.0758445,37.38227395,,,,,,,,,,,,,,0,0
ㅼ궗671401,127.1285508,37.45996939,,,,,,,,,,,,,,0,0
ㅼ궗659363,127.1151576,37.42567447,,,,,,,,,,,,,,0,0
ㅼ궗619312,127.0702122,37.37954949,,,,,,,,,,,,,,0,0
ㅼ궗608346,127.0576076,37.41014978,,,,,,,,,,,,,,0,0
ㅼ궗647273,127.1020242,37.34450692,,,,,,,,,,,,,,0,0
ㅼ궗725370,127.1897254,37.43220332,,,,,,,,,,,,,,0,0
ㅼ궗590316,127.0374345,37.38303133,,,,,,,,,,,,,,0,0
ㅼ궗694389,127.1546072,37.44923198,,,,,,,,,,,,,,0,0
ㅼ궗691293,127.1516164,37.36269105,,,,,,,,,,,,,,0,0
ㅼ궗657394,127.1127532,37.4536091,,,,,,,,,,,,,,0,0
ㅼ궗702412,127.1635588,37.46998929,,,,,,,,,,,,,,0,0
ㅼ궗719378,127.1829131,37.43939623,,,,,,,,,,,,,,0,0
ㅼ궗667312,127.1244287,37.37973409,,,,,,,,,,,,,,0,0
ㅼ궗645394,127.0991858,37.45356387,,,,,,,,,,,,,,0,0
ㅼ궗690335,127.1503114,37.40054517,,,,,,,,,,,,,,0,0
ㅼ궗630338,127.0825069,37.40302933,,,,,,,,,,,,,,0,0
ㅼ궗656390,127.1116412,37.44999998,,,,,,,,,,,,,,0,0
ㅼ궗654382,127.1094176,37.44278169,,,,,,,,,,,,,,0,0
ㅼ궗626280,127.0782802,37.35073434,,,,,,,,,,,,,,0,0
ㅼ궗715389,127.178349,37.44929898,,,,,,,,,,,,,,0,0
ㅼ궗663386,127.1195735,37.4464203,,,,,,,,,,,,,,0,0
ㅼ궗594328,127.0418869,37.39386518,,,,,,,,,,,,,,0,0
ㅼ궗675409,127.1330384,37.46719435,,,,,,,,,,,,,,0,0
ㅼ궗686293,127.14597,37.36267428,,,,,,,,,,,,,,0,0
ㅼ궗591316,127.0385641,37.38303574,,,,,,,,,,,,,,0,0
ㅼ궗690400,127.1500387,37.45913361,,,,,,,,,,,,,,0,0
ㅼ궗615342,127.0655382,37.40657369,,,,,,,,,,,,,,0,0
ㅼ궗667384,127.1241046,37.44463206,,,,,,,,,,,,,,0,0
ㅼ궗718363,127.18184,37.42587274,,,,,,,,,,,,,,0,0
ㅼ궗721385,127.1851475,37.4457118,,,,,,,,,,,,,,0,0
ㅼ궗645354,127.099378,37.41750969,,,,,,,,,,8,,,1995.88,0,0
ㅼ궗640278,127.094097,37.34898691,,,,,,,,,,,,,,0,0
ㅼ궗616292,127.0669274,37.36150991,,,,,,,,,,,,,,0,1
ㅼ궗634294,127.0872437,37.36338531,,,,,,,,,,,,,,0,0
ㅼ궗655313,127.1108699,37.38059163,,,,,,,,,,,,,,0,0
ㅼ궗688334,127.1480559,37.3996371,,,,,,,,,,,,,,0,0
ㅼ궗585304,127.031854,37.37219284,,,,,,,,,,,,,,0,0
ㅼ궗667365,127.1241902,37.42750627,,,,,,,,,,,,,,0,0
ㅼ궗609340,127.0587693,37.40474588,,,,,,,,,,,,,,0,0
ㅼ궗619347,127.0700321,37.41109699,,,,,,,,,,,,,,0,0
ㅼ궗649307,127.1041212,37.37516096,,,,,,,,,,,,,,0,0
ㅼ궗668387,127.1252216,37.44733971,,,,,,,,,,,,,,0,0
ㅼ궗613312,127.0634352,37.37952466,,,,,,,,,,,,,,0,0
ㅼ궗728393,127.1930317,37.45294351,,,,,,,,,,,,,,0,0
ㅼ궗600303,127.0488003,37.37135733,,,,,,,,,,,,,,0,0
ㅼ궗713391,127.1760801,37.45109553,,,,,,,,,,,,,,0,0
ㅼ궗632319,127.084861,37.38591146,,,,,,,,,,,,,,0,0
ㅼ궗596328,127.0441464,37.39387391,,,,,,,,,,,,,,0,0
ㅼ궗596364,127.0439497,37.42632257,,,,,,,,,,,,,,0,0
ㅼ궗695344,127.1559234,37.40867403,,,,,,,,,,,,,,0,0
ㅼ궗629293,127.0816024,37.36246411,,,,,,,,,,,,,,0,0
ㅼ궗632311,127.0849008,37.37870057,,,,,,,,,,,,,,0,0
ㅼ궗676364,127.1343667,37.42663682,,,,,,,,,,,,,,0,0
ㅼ궗634354,127.0869471,37.41746691,,,,,,,,,,,,,,0,0
ㅼ궗591319,127.0385475,37.38573981,,,,,,,,,,,,,,0,0
ㅼ궗680399,127.1387359,37.45819823,,,,,,,,,,,,,,0,0
ㅼ궗688331,127.1480686,37.396933,,,,,,,,,,,,,,0,0
ㅼ궗616359,127.0665798,37.42190085,,,,,,,,,,,,,,0,0
ㅼ궗702344,127.1638331,37.40869678,,,,,,,,,,,,,,0,0
ㅼ궗649266,127.1043152,37.33820491,,,,,,,,,,,,,,0,0
ㅼ궗635346,127.0881167,37.41026,,,,,,,,,,,,,,0,0
ㅼ궗697335,127.1582202,37.40056829,,,,,,,,,,,,,,0,0
ㅼ궗630310,127.0826468,37.37779126,,,,,,,,,,,,,,0,0
ㅼ궗627372,127.0789457,37.43366337,,,,,,,,,,,,,,0,0
ㅼ궗674271,127.1325156,37.34280279,,,,,,,,,,,,,,0,0
ㅼ궗649343,127.1039505,37.40760998,,,,,,,,,,,,,,0,0
ㅼ궗603304,127.0521831,37.37227156,,,,,,,,,,,,,,0,0
ㅼ궗701363,127.1626263,37.42581947,,,,,,,,,,,,,,0,0
ㅼ궗727394,127.1918974,37.45384193,,,,,,,,,,,,,,0,0
ㅼ궗686399,127.1455201,37.45821877,,,,,,,,,,,,,,0,0
ㅼ궗719355,127.1830006,37.41866486,,,,,,,,,,4,,,2008.25,1,0
ㅼ궗726382,127.1908112,37.44302264,,,,,,,,,,,,,,0,0
ㅼ궗651391,127.1059837,37.45088262,,,,,,,,,,,,,,0,0
ㅼ궗614299,127.0646324,37.36781115,,,,,,,,,,,,,,0,0
ㅼ궗645296,127.0996561,37.36523074,,,,,,,,,,,,,,0,0
ㅼ궗614360,127.0643143,37.4227939,,,,,,,,,,,,,,0,0
ㅼ궗620375,127.0710181,37.43633898,,,,,,,,,,,,,,0,0
ㅼ궗623317,127.0747048,37.38407262,,,,,,,,,,,,,,0,0
ㅼ궗691388,127.1512197,37.44832066,,,,,,,,,,,,,,0,0
ㅼ궗723381,127.1874236,37.44211236,,,,,,,,,,,,,,0,0
ㅼ궗651339,127.1062292,37.40401209,,,,,,,,,,,,,,0,0
ㅼ궗649312,127.1040975,37.37966777,,,,,,,,,,,,,,0,0
ㅼ궗592323,127.0396551,37.38934963,,,,,,,,,,,,,,0,0
ㅼ궗627331,127.0791526,37.39670781,,,,,,,,,,,,,,4,0
ㅼ궗595358,127.0428524,37.42091011,,,,,,,,,,,,,,0,0
ㅼ궗626377,127.0777901,37.4381661,,,,,,,,,,,,,,0,0
ㅼ궗646285,127.1008379,37.35531953,,,,,,,,,,1,,,2000,0,0
ㅼ궗716400,127.1794373,37.45921701,,,,,,,,,,,,,,0,0
ㅼ궗650374,127.1049337,37.43555583,,,,,,,,,,,,,,0,0
ㅼ궗598330,127.0463949,37.39568531,,,,,,,,,,,,,,0,0
ㅼ궗687363,127.1468034,37.42577325,,,,,,,,,,,,,,0,0
ㅼ궗707347,127.169471,37.41141681,,,,,,,,,,,,,,0,0
ㅼ궗716362,127.1795834,37.42496528,,,,,,,,,,,,,,0,0
ㅼ궗660344,127.1163752,37.40855232,,,,,,,,,,,,,,0,0
ㅼ궗698341,127.1593255,37.40597975,,,,,,,,,,,,,,0,0
ㅼ궗693310,127.1538045,37.37802097,,,,,,,,,,,,,,0,0
ㅼ궗590335,127.0373293,37.40015705,,,,,,,,,,,,,,0,0
ㅼ궗655378,127.1105667,37.43918001,,,,,,,,,,,,,,0,0
ㅼ궗622339,127.0734629,37.40389842,,,,,,,,,,,,,,0,0
ㅼ궗702354,127.1637928,37.41771042,,,,,,,,,,,,,,0,0
ㅼ궗636311,127.0894188,37.37871635,,,,,,,,,,,,,,0,0
ㅼ궗693364,127.1535805,37.42669468,,,,,,,,,,,,,,0,0
ㅼ궗662368,127.1185253,37.43019225,,,,,,,,,,,,,,0,0
ㅼ궗668398,127.1251721,37.45725461,,,,,,,,,,,,,,0,0
ㅼ궗688297,127.1482117,37.3662865,,,,,,,,,,,,,,0,0
ㅼ궗625381,127.0766394,37.44176746,,,,,,,,,,,,,,0,0
ㅼ궗612366,127.0620225,37.42819366,,,,,,,,,,,,,,0,0
ㅼ궗696337,127.1570821,37.40236775,,,,,,,,,,,,,,0,0
ㅼ궗593307,127.0408727,37.37493233,,,,,,,,,,,,,,0,0
ㅼ궗663289,127.1200152,37.35898822,,,,,,,,,,1,,,1996,0,0
ㅼ궗592334,127.0395944,37.39926452,,,,,,,,,,,,,,0,0
ㅼ궗632297,127.0849703,37.3660815,,,,,,,,,,,,,,0,0
ㅼ궗593331,127.0407407,37.39656485,,,,,,,,,,,,,,0,0
ㅼ궗615293,127.0657929,37.36240713,,,,,,,,,,,,,,0,1
ㅼ궗639344,127.0926463,37.40847294,,,,,,,,,,,,,,0,0
ㅼ궗680319,127.1390822,37.38608937,,,,,,,,,,,,,,0,0
ㅼ궗697363,127.1581055,37.42580648,,,,,,,,,,,,,,0,0
ㅼ궗648321,127.1029252,37.38777625,,,,,,,,,,,,,,0,0
ㅼ궗686295,127.1459616,37.36447702,,,,,,,,,,,,,,0,0
ㅼ궗606294,127.0556244,37.36327075,,,,,,,,,,,,,,0,0
ㅼ궗664351,127.1208631,37.41487642,,,,,,,,,,,,,,0,0
ㅼ궗710319,127.1729707,37.38618795,,,,,,,,,,,,,,0,0
ㅼ궗598303,127.0465415,37.37134869,,,,,,,,,,,,,,0,0
ㅼ궗624285,127.0759967,37.3552331,,,,,,,,,,,,,,0,0
ㅼ궗665357,127.121966,37.4202882,,,,,,,,,,,,,,0,0
ㅼ궗689325,127.1492235,37.39152817,,,,,,,,,,,,,,0,0
ㅼ궗603358,127.0518934,37.42094473,,,,,,,,,,,,,,0,0
ㅼ궗654294,127.1098291,37.36346197,,,,,,,,,,,,,,0,0
ㅼ궗697326,127.158257,37.392456,,,,,,,,,,,,,,0,0
ㅼ궗605292,127.0545058,37.36146378,,,,,,,,,,,,,,0,0
ㅼ궗657403,127.1127114,37.46172127,,,,,,,,,,,,,,0,0
ㅼ궗630358,127.0824068,37.42105645,,,,,,,,,,,,,,0,0
ㅼ궗690293,127.1504871,37.36268772,,,,,,,,,,,,,,0,0
ㅼ궗684356,127.1434427,37.41945355,,,,,,,,,,,,,,0,0
ㅼ궗599369,127.0473132,37.43084235,,,,,,,,,,,,,,0,0
ㅼ궗670293,127.1279019,37.36261882,,,,,,,,,,,,,,0,0
ㅼ궗684392,127.1432887,37.45190247,,,,,,,,,,,,,,0,0
ㅼ궗694302,127.154967,37.37081331,,,,,,,,,,,,,,0,0
ㅼ궗638286,127.0917999,37.35619007,,,,,,,,,,,,,,0,0
ㅼ궗684369,127.1433871,37.43117124,,,,,,,,,,,,,,0,0
ㅼ궗694303,127.1549629,37.37171468,,,,,,,,,,,,,,0,0
ㅼ궗595321,127.043055,37.38756006,,,,,,,,,,,,,,0,0
ㅼ궗701340,127.1627193,37.4050881,,,,,,,,,,,,,,0,0
ㅼ궗603345,127.0519632,37.40922715,,,,,,,,,,,,,,0,0
ㅼ궗610313,127.0600414,37.38041346,,,,,,,,,,,,,,0,0
ㅼ궗603350,127.0519363,37.41373391,,,,,,,,,,,,,,0,0
ㅼ궗718411,127.1816567,37.46913806,,,,,,,,,,,,,,0,0
ㅼ궗592308,127.0397377,37.3758293,,,,,,,,,,,,,,0,0
ㅼ궗646351,127.1005224,37.41480944,,,,,,,,,,,,,,0,0
ㅼ궗693348,127.1536469,37.41227288,,,,,,,,,,,,,,0,0
ㅼ궗624295,127.075946,37.36424673,,,,,,,,,,,,,,0,0
ㅼ궗659387,127.1150468,37.44730701,,,,,,,,,,,,,,0,0
ㅼ궗679393,127.1376313,37.45278663,,,,,,,,,,,,,,0,0
ㅼ궗699343,127.1604473,37.40778573,,,,,,,,,,,,,,0,0
ㅼ궗607343,127.0564936,37.40744148,,,,,,,,,,,,,,0,0
ㅼ궗718379,127.1817789,37.44029455,,,,,,,,,,,,,,0,0
ㅼ궗717395,127.1805872,37.45471327,,,,,,,,,,,,,,0,0
ㅼ궗694329,127.1548555,37.39515025,,,,,,,,,,,,,,0,0
ㅼ궗696414,127.1567653,37.47177248,,,,,,,,,,,,,,0,0
ㅼ궗637382,127.0901998,37.44271663,,,,,,,,,,,,,,0,0
ㅼ궗624334,127.075748,37.39939977,,,,,,,,,,,,,,0,0
ㅼ궗682312,127.1413715,37.37978668,,,,,,,,,,,,,,0,0
ㅼ궗719387,127.1828789,37.44750848,,,,,,,,,,,,,,0,0
ㅼ궗642313,127.0961861,37.3805424,,,,,,,,,,,,,,0,0
ㅼ궗668357,127.1253564,37.42029899,,,,,,,,,,,,,,0,0
ㅼ궗724398,127.1884905,37.45743848,,,,,,,,,,,,,,0,0
ㅼ궗703367,127.1648707,37.42943135,,,,,,,,,,,,,,0,0
ㅼ궗606293,127.0556297,37.36236939,,,,,,,,,,,,,,0,0
ㅼ궗601361,127.0496169,37.42364019,,,,,,,,,,,,,,0,0
ㅼ궗620325,127.071275,37.39127125,,,,,,,,,,1,,,2009,1,0
ㅼ궗628284,127.0805183,37.35434783,,,,,,,,,,,,,,0,0
ㅼ궗722378,127.1863044,37.43940528,,,,,,,,,,,,,,0,0
ㅼ궗603303,127.0521884,37.3713702,,,,,,,,,,,,,,0,0
ㅼ궗653346,127.1084562,37.41032911,,,,,,,,,,,,,,0,0
ㅼ궗710381,127.1727276,37.44207258,,,,,,,,,,1,,,1976,0,5
ㅼ궗607362,127.0563926,37.42456718,,,,,,,,,,,,,,0,0
ㅼ궗711397,127.1737954,37.45649746,,,,,,,,,,,,,,0,0
ㅼ궗639356,127.0925877,37.41928923,,,,,,,,,,,,,,0,0
ㅼ궗604320,127.0532269,37.38669756,,,,,,,,,,,,,,0,0
ㅼ궗591304,127.0386304,37.37221947,,,,,,,,,,,,,,0,0
ㅼ궗627279,127.0794143,37.349837,,,,,,,,,,,,,,0,0
ㅼ궗681327,127.1401774,37.39330374,,,,,,,,,,,,,,0,0
ㅼ궗603337,127.0520061,37.40201632,,,,,,,,,,,,,,0,0
ㅼ궗653290,127.1087185,37.35985277,,,,,,,,,,,,,,0,0
ㅼ궗674305,127.1323661,37.37344937,,,,,,,,,,,,,,0,0
ㅼ궗672270,127.1302621,37.34189439,,,,,,,,,,,,,,0,0
ㅼ궗661388,127.1173033,37.44821571,,,,,,,,,,,,,,0,0
ㅼ궗721384,127.1851513,37.44481044,,,,,,,,,,,,,,0,0
ㅼ궗708371,127.1705062,37.43305269,,,,,,,,,,,,,,0,0
ㅼ궗654341,127.1096095,37.40582605,,,,,,,,,,,,,,0,0
ㅼ궗675363,127.1332409,37.42573195,,,,,,,,,,,,,,0,0
ㅼ궗657388,127.1127811,37.44820098,,,,,,,,,,,,,,0,0
ㅼ궗696405,127.1568024,37.46366028,,,,,,,,,,,,,,0,0
ㅼ궗608299,127.0578565,37.36778601,,,,,,,,,,,,,,0,0
ㅼ궗631289,127.0838808,37.35886662,,,,,,,,,,,,,,0,0
ㅼ궗701323,127.162788,37.38976487,,,,,,,,,,,,,,0,0
ㅼ궗606308,127.05555,37.37588978,,,,,,,,,,,,,,0,0
ㅼ궗693334,127.153705,37.39965378,,,,,,,,,,,,,,0,0
ㅼ궗680337,127.1390044,37.40231394,,,,,,,,,,,,,,0,0
ㅼ궗691356,127.1513535,37.41947714,,,,,,,,,,,,,,0,0
ㅼ궗611335,127.0610553,37.40024751,,,,,,,,,,,,,,0,0
ㅼ궗623294,127.0748218,37.36334131,,,,,,,,,,,,,,0,0
ㅼ궗615318,127.065663,37.38494113,,,,,,,,,,,,,,0,0
ㅼ궗658373,127.1139811,37.43468435,,,,,,,,,,,,,,0,0
ㅼ궗724390,127.1885204,37.4502276,,,,,,,,,,,,,,0,0
ㅼ궗669396,127.1263118,37.45545549,,,,,,,,,,,,,,0,0
ㅼ궗603347,127.0519524,37.41102985,,,,,,,,,,,,,,0,0
ㅼ궗630380,127.0822966,37.44088622,,,,,,,,,,,,,,0,0
ㅼ궗665381,127.1218572,37.44192078,,,,,,,,,,,,,,0,0
ㅼ궗600318,127.0487193,37.38487769,,,,,,,,,,,,,,0,0
ㅼ궗602313,127.0510053,37.3803795,,,,,,,,,,,,,,0,0
ㅼ궗637333,127.0904404,37.3985502,,,,,,,,,,,,,,0,0
ㅼ궗687295,127.1470909,37.3644804,,,,,,,,,,,,,,0,0
ㅼ궗639304,127.0928414,37.37241852,,,,,,,,,,,,,,0,0
ㅼ궗631342,127.0836168,37.40663874,,,,,,,,,,3,,1,2012,0,2
ㅼ궗655264,127.1110979,37.33642463,,,,,,,,,,,,,,0,0
ㅼ궗624294,127.0759511,37.36334537,,,,,,,,,,,,,,0,0
ㅼ궗589321,127.0362772,37.38753368,,,,,,,,,,,,,,0,0
ㅼ궗594366,127.0416783,37.42811653,,,,,,,,,,,,,,0,0
ㅼ궗593320,127.0408012,37.38664996,,,,,,,,,,,,,,0,0
ㅼ궗615291,127.0658033,37.36060441,,,,,,,,,,,,,,0,0
ㅼ궗653365,127.108367,37.42745491,,,,,,,,,,,,,,0,0
ㅼ궗613333,127.0633254,37.39845317,,,,,,,,,,,,,,0,0
ㅼ궗662396,127.1183972,37.4554302,,,,,,,,,,,,,,0,0
ㅼ궗642312,127.0961909,37.37964104,,,,,,,,,,,,,,0,0
ㅼ궗680350,127.1389482,37.41403166,,,,,,,,,,,,,,1,0
ㅼ궗602302,127.0510644,37.37046456,,,,,,,,,,,,,,0,0
ㅼ궗705344,127.167223,37.40870637,,,,,,,,,,,,,,0,0
ㅼ궗627312,127.0792483,37.37958198,,,,,,,,,,,,,,0,0
ㅼ궗662315,127.1187675,37.38242011,,,,,,,,,,,,,,2,0
ㅼ궗708362,127.1705418,37.42494042,,,,,,,,,,,,,,0,0
ㅼ궗676393,127.1342395,37.45277618,,,,,,,,,,,,,,0,0
ㅼ궗633287,127.0861491,37.35707181,,,,,,,,,,,,,,0,0
ㅼ궗637360,127.0903079,37.42288684,,,,,,,,,,,,,,0,0
ㅼ궗630290,127.0827466,37.35976401,,,,,,,,,,,,,,0,0
ㅼ궗629319,127.0814722,37.38589952,,,,,,,,,,,,,,0,0
ㅼ궗668340,127.1254327,37.40497586,,,,,,,,,,1,,,2012,0,5
ㅼ궗653372,127.1083341,37.4337644,,,,,,,,,,,,,,0,0
ㅼ궗675321,127.1334254,37.38787473,,,,,,,,,,,,,,0,0
ㅼ궗645315,127.0995651,37.38235665,,,,,,,,,,,,,,0,0
ㅼ궗653283,127.1087513,37.3535432,,,,,,,,,,,,,,0,0
ㅼ궗718408,127.1816681,37.46643399,,,,,,,,,,,,,,0,0
ㅼ궗596300,127.0442991,37.36863593,,,,,,,,,,,,,,0,0
ㅼ궗711377,127.1738737,37.43847026,,,,,,,,,,,,,,0,0
ㅼ궗699307,127.1605936,37.3753365,,,,,,,,,,,,,,0,0
ㅼ궗647309,127.1018528,37.3769561,,,,,,,,,,4,,,2007.25,1,0
ㅼ궗618358,127.0688453,37.42100777,,,,,,,,,,,,,,0,0
ㅼ궗609368,127.0586212,37.42998375,,,,,,,,,,,,,,0,0
ㅼ궗655394,127.110492,37.45360167,,,,,,,,,,,,,,0,0
ㅼ궗680295,127.1391858,37.36445655,,,,,,,,,,,,,,0,0
ㅼ궗641283,127.0952019,37.35349761,,,,,,,,,,,,,,0,0
ㅼ궗597321,127.0453142,37.38756877,,,,,,,,,,,,,,0,0
ㅼ궗645353,127.0993828,37.41660833,,,,,,,,,,,,,,0,0
ㅼ궗652393,127.1071048,37.45268909,,,,,,,,,,,,,,0,0
ㅼ궗623286,127.0748625,37.35613041,,,,,,,,,,,,,,0,0
ㅼ궗651348,127.1061868,37.41212432,,,,,,,,,,,,,,0,0
ㅼ궗652378,127.1071755,37.43916878,,,,,,,,,,,,,,0,0
ㅼ궗682318,127.1413457,37.38519488,,,,,,,,,,,,,,0,1
ㅼ궗664284,127.1211671,37.354485,,,,,,,,,,2,,,2008,0,0
ㅼ궗693325,127.1537423,37.39154148,,,,,,,,,,,,,,0,0
ㅼ궗626339,127.0779824,37.40391464,,,,,,,,,,,,,,0,0
ㅼ궗595329,127.0430112,37.3947709,,,,,,,,,,,,,,0,0
ㅼ궗633299,127.0860897,37.36788818,,,,,,,,,,,,,,0,0
ㅼ궗638368,127.0913989,37.43010159,,,,,,,,,,,,,,0,0
ㅼ궗651372,127.1060735,37.43375689,,,,,,,,,,,,,,0,0
ㅼ궗653393,127.1082354,37.45269284,,,,,,,,,,,,,,0,0
ㅼ궗666333,127.1232045,37.39865914,,,,,,,,,,,,,,0,0
ㅼ궗629302,127.0815574,37.37057638,,,,,,,,,,,,,,0,0
ㅼ궗666397,127.1229153,37.45634607,,,,,,,,,,,,,,0,0
ㅼ궗632331,127.0848014,37.39672778,,,,,,,,,,,,,,0,0
ㅼ궗601359,127.0496277,37.42183749,,,,,,,,,,,,,,0,0
ㅼ궗728374,127.1931016,37.43581763,,,,,,,,,,,,,,0,0
ㅼ궗613298,127.0635083,37.36690562,,,,,,,,,,,,,,0,0
ㅼ궗625293,127.0770854,37.36244805,,,,,,,,,,,,,,0,0
ㅼ궗672323,127.1300276,37.38966691,,,,,,,,,,,,,,0,0
ㅼ궗629357,127.0812817,37.4201511,,,,,,,,,,,,,,0,0
ㅼ궗645382,127.0992435,37.44274764,,,,,,,,,,,,,,0,0
ㅼ궗695300,127.1561046,37.36901386,,,,,,,,,,,,,,0,0
ㅼ궗605355,127.0541697,37.41824922,,,,,,,,,,,,,,0,0
ㅼ궗728385,127.1930611,37.44573262,,,,,,,,,,,,,,0,0
ㅼ궗672338,127.1299611,37.40318736,,,,,,,,,,,,,,0,0
ㅼ궗702402,127.1635992,37.46097572,,,,,,,,,,,,,,0,0
ㅼ궗713354,127.1762238,37.41774512,,,,,,,,,,,,,,0,0
ㅼ궗695329,127.1559852,37.39515355,,,,,,,,,,,,,,0,0
ㅼ궗630316,127.0826168,37.38319943,,,,,,,,,,,,,,0,0
ㅼ궗690308,127.1504244,37.37620826,,,,,,,,,,,,,,0,0
ㅼ궗624280,127.0760221,37.35072627,,,,,,,,,,,,,,0,0
ㅼ궗667337,127.1243163,37.40226819,,,,,,,,,,,,,,0,0
ㅼ궗691298,127.1515955,37.3671979,,,,,,,,,,,,,,0,0
ㅼ궗671265,127.1291553,37.33738399,,,,,,,,,,,,,,0,0
ㅼ궗698334,127.1593541,37.39967019,,,,,,,,,,,,,,0,1
ㅼ궗678335,127.1367534,37.4005043,,,,,,,,,,,,,,0,0
ㅼ궗688386,127.1478365,37.44650789,,,,,,,,,,,,,,1,17
ㅼ궗608314,127.0577771,37.3813064,,,,,,,,,,,,,,0,0
ㅼ궗677291,127.1358154,37.36084069,,,,,,,,,,,,,,0,0
ㅼ궗725364,127.1897477,37.42679514,,,,,,,,,,,,,,0,0
ㅼ궗681328,127.140173,37.39420511,,,,,,,,,,,,,,0,0
ㅼ궗635319,127.0882498,37.38592331,,,,,,,,,,1,,,2011,1,0
ㅼ궗715356,127.1784763,37.41955402,,,,,,,,,,,,,,0,0
ㅼ궗685348,127.1446069,37.41224605,,,,,,,,,,,,,,0,0
ㅼ궗644354,127.0982479,37.41750585,,,,,,,,,,,,,,0,0
ㅼ궗683312,127.142501,37.3797901,,,,,,,,,,,,,,0,0
ㅼ궗685313,127.1447558,37.38069828,,,,,,,,,,,,,,0,0
ㅼ궗688358,127.1479547,37.42126982,,,,,,,,,,,,,,0,0
ㅼ궗700356,127.1615245,37.4195067,,,,,,,,,,,,,,0,0
ㅼ궗624374,127.0755446,37.43545395,,,,,,,,,,,,,,0,0
ㅼ궗649332,127.1040027,37.39769502,,,,,,,,,,,,,,0,0
ㅼ궗711409,127.1737485,37.46731376,,,,,,,,,,,,,,0,0
ㅼ궗708369,127.1705141,37.43124996,,,,,,,,,,1,,,2004,0,0
ㅼ궗643315,127.097306,37.38234898,,,,,,,,,,,,,,0,0
ㅼ궗704349,127.166073,37.41321001,,,,,,,,,,,,,,0,0
