소재지지번주소,위도,경도,설치개수,구,동,세부주소
경기도 성남시 분당구 판교동 520-7번지,37.40004755,127.0969103,1,분당구,판교동,520-7번지
경기도 성남시 분당구 판교동 520-6번지,37.39994029,127.0970245,1,분당구,판교동,520-6번지
경기도 성남시 분당구 판교동 520-5번지,37.39979699,127.0971392,1,분당구,판교동,520-5번지
경기도 성남시 분당구 판교동 521-5번지,37.39910736,127.0976896,1,분당구,판교동,521-5번지
경기도 성남시 분당구 판교동 521-4번지,37.39915344,127.0978246,1,분당구,판교동,521-4번지
경기도 성남시 분당구 석운동 125번지,37.37099072,127.0366637,1,분당구,석운동,125번지
경기도 성남시 분당구 석운동 127번지,37.37096939,127.035151,1,분당구,석운동,127번지
경기도 성남시 분당구 석운동 127번지,37.37096939,127.035151,1,분당구,석운동,127번지
경기도 성남시 분당구 석운동 127번지,37.37096939,127.035151,1,분당구,석운동,127번지
경기도 성남시 분당구 석운동 127번지,37.37096939,127.035151,1,분당구,석운동,127번지
경기도 성남시 분당구 석운동 127번지,37.37096939,127.035151,1,분당구,석운동,127번지
경기도 성남시 분당구 석운동 127번지,37.37096939,127.035151,1,분당구,석운동,127번지
경기도 성남시 분당구 석운동 147-3번지,37.37267682,127.0301727,1,분당구,석운동,147-3번지
경기도 성남시 분당구 석운동 139번지,37.37334326,127.0301303,1,분당구,석운동,139번지
경기도 성남시 분당구 대장동 산19-1번지,37.37545192,127.0683114,1,분당구,대장동,산19-1번지
경기도 성남시 분당구 판교동 645-1번지,37.38675801,127.0994522,1,분당구,판교동,645-1번지
경기도 성남시 분당구 판교동 580-2번지,37.38933941,127.1000199,1,분당구,판교동,580-2번지
경기도 성남시 분당구 판교동 581번지,37.38951266,127.1002889,1,분당구,판교동,581번지
경기도 성남시 분당구 판교동 582-1번지,37.38948983,127.1008425,1,분당구,판교동,582-1번지
경기도 성남시 분당구 판교동 582-5번지,37.38890427,127.1008608,1,분당구,판교동,582-5번지
경기도 성남시 분당구 판교동,37.39210776,127.0979202,1,분당구,판교동,
경기도 성남시 분당구 판교동 582-8번지,37.3891913,127.100688,1,분당구,판교동,582-8번지
경기도 성남시 분당구 이매동 49-4번지 인근,37.39713154,127.134792,1,분당구,이매동,49-4번지 인근
경기도 성남시 분당구 이매동 49-3번지 인근,37.39727669,127.1349259,1,분당구,이매동,49-3번지 인근
경기도 성남시 분당구 이매동 56번지 인근,37.39632668,127.1343947,1,분당구,이매동,56번지 인근
경기도 성남시 분당구 이매동 59-5번지 인근,37.39659508,127.1341318,1,분당구,이매동,59-5번지 인근
경기도 성남시 분당구 이매동 57-4번지 인근,37.3957821,127.1350899,1,분당구,이매동,57-4번지 인근
경기도 성남시 분당구 이매동 65-12번지 인근,37.39750573,127.1305185,1,분당구,이매동,65-12번지 인근
경기도 성남시 분당구 대장동 70번지,37.37497071,127.0689948,1,분당구,대장동,70번지
경기도 성남시 분당구 대장동 99-2번지,37.37067272,127.069014,1,분당구,대장동,99-2번지
경기도 성남시 분당구 대장동 102-1번지,37.37101288,127.0687275,1,분당구,대장동,102-1번지
경기도 성남시 분당구 대장동 59-2번지,37.37541015,127.0687297,1,분당구,대장동,59-2번지
경기도 성남시 분당구 이매동 293-1번지 태광맨션,37.39172033,127.1341426,1,분당구,이매동,293-1번지 태광맨션
